,_id,category_code,city,country_code,founded_year,geopoint,latitude,longitude,name,number_of_employees,type,companies200,companies500,companies1000,companies2000,employees200,employees500,employees1000,employees2000
1235,5cd453a1e74b56f50369cbb7,games_video,London,GBR,2008,"{'type': 'Point', 'coordinates': [-0.1479318, 51.4944999]}",51.4944999,-0.1479318,Kramaley Games,5,startup,2,2,2,13,16,16,16,53
1236,5cd453a1e74b56f50369cbb8,software,,IND,2007,"{'type': 'Point', 'coordinates': [75.7969791, 26.9330943]}",26.9330943,75.7969791,RS Techno Solutions,10,startup,1,1,1,1,10,10,10,10
1237,5cd453a1e74b56f50369cbb9,web,Troy,USA,2008,"{'type': 'Point', 'coordinates': [-85.794905, 43.88487]}",43.88487,-85.794905,Flowz,4,startup,1,1,1,1,4,4,4,4
1238,5cd453a1e74b56f50369cbba,web,Charlotte,USA,2008,"{'type': 'Point', 'coordinates': [-80.776641, 35.058275]}",35.058275,-80.776641,ORY Software,1,startup,1,1,1,1,1,1,1,1
1239,5cd453a1e74b56f50369cbbb,web,Palo Alto,USA,2008,"{'type': 'Point', 'coordinates': [-122.1490582, 37.4459832]}",37.4459832,-122.1490582,Trutoon,5,startup,2,4,10,24,7,17,50,127
1240,5cd453a1e74b56f50369cbbc,web,Houston,USA,2009,"{'type': 'Point', 'coordinates': [-95.527479, 29.714229]}",29.714229,-95.527479,Digital Meld,5,startup,1,1,1,1,5,5,5,5
1241,5cd453a1e74b56f50369cbbd,web,Helsinki,FIN,2008,"{'type': 'Point', 'coordinates': [24.9754678, 60.206789]}",60.206789,24.9754678,One did it,7,startup,1,1,1,1,7,7,7,7
1242,5cd453a1e74b56f50369cbbe,web,Tel Aviv,ISR,2007,"{'type': 'Point', 'coordinates': [34.7595, 32.0554]}",32.0554,34.7595,Veeda,2,startup,8,8,8,8,69,69,69,69
1243,5cd453a1e74b56f50369cbbf,software,Philadelphia,USA,2008,"{'type': 'Point', 'coordinates': [-75.191867, 40.032121]}",40.032121,-75.191867,iugo,5,startup,1,1,1,2,5,5,5,9
1244,5cd453a1e74b56f50369cbc0,games_video,Ciudad de Buenos Aires,ARG,2007,"{'type': 'Point', 'coordinates': [-58.4339539, -34.6028583]}",-34.6028583,-58.4339539,CreationFlow,4,startup,1,1,1,3,4,4,4,29
1245,5cd453a1e74b56f50369cbc1,software,Chicago,USA,2006,"{'type': 'Point', 'coordinates': [-87.8240249, 42.0077207]}",42.0077207,-87.8240249,Delivered Innovation,4,startup,1,1,1,1,4,4,4,4
1246,5cd453a1e74b56f50369cbc2,web,Sunnyvale,USA,2007,"{'type': 'Point', 'coordinates': [-122.012475, 37.384239]}",37.384239,-122.012475,Stiki Digital,6,startup,3,5,6,8,13,41,57,93
1247,5cd453a1e74b56f50369cbc3,web,Pelham,USA,2008,"{'type': 'Point', 'coordinates': [-73.801901, 40.904885]}",40.904885,-73.801901,CalendarFly,2,startup,1,1,1,1,2,2,2,2
1248,5cd453a1e74b56f50369cbc4,web,Toronto,CAN,2008,"{'type': 'Point', 'coordinates': [-79.3780255, 43.6491109]}",43.6491109,-79.3780255,TalentEgg,3,startup,2,4,4,8,9,62,62,124
1249,5cd453a1e74b56f50369cbc5,games_video,London,GBR,2008,"{'type': 'Point', 'coordinates': [-0.2055081, 51.5359008]}",51.5359008,-0.2055081,Filmed Media,10,startup,2,3,3,4,18,26,26,28
1250,5cd453a1e74b56f50369cbc6,web,Montreal,CAN,2009,"{'type': 'Point', 'coordinates': [-73.5825418, 45.4928591]}",45.4928591,-73.5825418,Twtapps,1,startup,1,1,2,4,1,1,8,31
1251,5cd453a1e74b56f50369cbc7,web,Los Angeles,USA,2008,"{'type': 'Point', 'coordinates': [-118.395346, 34.049246]}",34.049246,-118.395346,Trustworthy,5,startup,1,1,2,4,5,5,35,39
1252,5cd453a1e74b56f50369cbc8,software,Warminster,USA,2008,"{'type': 'Point', 'coordinates': [-75.099101, 40.197932]}",40.197932,-75.099101,eShark Network,2,startup,1,1,1,1,2,2,2,2
1253,5cd453a1e74b56f50369cbc9,web,San Francisco,USA,2005,"{'type': 'Point', 'coordinates': [-122.159928, 37.437328]}",37.437328,-122.159928,Tripbase,10,startup,5,5,17,25,30,30,90,137
1254,5cd453a1e74b56f50369cbca,web,San Antonio,USA,2008,"{'type': 'Point', 'coordinates': [-98.48972, 29.414897]}",29.414897,-98.48972,Blellow,5,startup,1,1,1,1,5,5,5,5
1255,5cd453a1e74b56f50369cbcb,software,Alpharetta,USA,2006,"{'type': 'Point', 'coordinates': [-84.2956, 34.0758]}",34.0758,-84.2956,Swyzzle,3,startup,1,1,1,1,3,3,3,3
1256,5cd453a1e74b56f50369cbcc,web,Atlanta,USA,2008,"{'type': 'Point', 'coordinates': [-84.389663, 33.754487]}",33.754487,-84.389663,Feedscrub,3,startup,3,3,4,4,57,57,107,107
1257,5cd453a1e74b56f50369cbcd,games_video,London,GBR,2006,"{'type': 'Point', 'coordinates': [-1.2186724, 51.7577453]}",51.7577453,-1.2186724,Spoonfed,16,startup,1,1,1,1,16,16,16,16
1258,5cd453a1e74b56f50369cbce,software,,AUS,2007,"{'type': 'Point', 'coordinates': [151.210048, -33.916323]}",-33.916323,151.210048,Beyond NG,2,startup,1,1,1,1,2,2,2,2
1259,5cd453a1e74b56f50369cbcf,games_video,Madrid,ESP,2007,"{'type': 'Point', 'coordinates': [-3.6760635, 40.4380872]}",40.4380872,-3.6760635,Entropy Computational Services,5,startup,1,2,3,4,5,23,29,54
1260,5cd453a1e74b56f50369cbd0,software,Ann Arbor,USA,2005,"{'type': 'Point', 'coordinates': [-83.7464742, 42.232512]}",42.232512,-83.7464742,Reactor Zero,10,startup,1,1,1,1,10,10,10,10
1261,5cd453a1e74b56f50369cbd1,software,New York,USA,2007,"{'type': 'Point', 'coordinates': [-73.987871, 40.752539]}",40.752539,-73.987871,PEX Card,11,startup,2,13,32,53,11,124,372,637
1262,5cd453a1e74b56f50369cbd2,software,london,GBR,2008,"{'type': 'Point', 'coordinates': [-0.2075938, 51.4213618]}",51.4213618,-0.2075938,sexietv,5,startup,1,1,1,1,5,5,5,5
1263,5cd453a1e74b56f50369cbd3,software,Saint-Maur,FRA,2007,"{'type': 'Point', 'coordinates': [2.4772506, 48.7900014]}",48.7900014,2.4772506,PersonAll,10,startup,1,1,1,1,10,10,10,10
1264,5cd453a1e74b56f50369cbd4,web,The Junction,AUS,2007,"{'type': 'Point', 'coordinates': [151.759625, -32.937528]}",-32.937528,151.759625,Conversant Media,2,startup,1,1,1,1,2,2,2,2
1265,5cd453a1e74b56f50369cbd5,software,Sunnyvale,USA,2008,"{'type': 'Point', 'coordinates': [-122.0326019, 37.3492097]}",37.3492097,-122.0326019,OutlookCloud,10,startup,1,1,2,2,10,10,12,12
1266,5cd453a1e74b56f50369cbd6,games_video,Bilthoven,NLD,2008,"{'type': 'Point', 'coordinates': [5.2092075, 52.1424695]}",52.1424695,5.2092075,SAMP2,10,startup,1,1,1,1,10,10,10,10
1267,5cd453a1e74b56f50369cbd7,software,Alexandria,USA,2008,"{'type': 'Point', 'coordinates': [-77.164776, 38.804559]}",38.804559,-77.164776,AdJuggler,27,startup,1,1,1,1,27,27,27,27
1268,5cd453a1e74b56f50369cbd8,software,Gaithersburg,USA,2005,"{'type': 'Point', 'coordinates': [-77.223186, 39.136902]}",39.136902,-77.223186,Qbit,10,startup,1,1,1,1,10,10,10,10
1269,5cd453a1e74b56f50369cbd9,software,Pittsburgh,USA,2006,"{'type': 'Point', 'coordinates': [-79.923411, 40.461149]}",40.461149,-79.923411,deeplocal,8,startup,1,1,1,1,8,8,8,8
1270,5cd453a1e74b56f50369cbda,software,Freedom,USA,2006,"{'type': 'Point', 'coordinates': [-121.7768449, 36.9397206]}",36.9397206,-121.7768449,Appscio,10,startup,1,1,1,1,10,10,10,10
1271,5cd453a1e74b56f50369cbdb,web,San Mateo,USA,2008,"{'type': 'Point', 'coordinates': [-122.286752, 37.560236]}",37.560236,-122.286752,Fund Mojo,2,startup,1,2,2,7,2,2,2,590
1272,5cd453a1e74b56f50369cbdc,games_video,Kirkland,USA,2008,"{'type': 'Point', 'coordinates': [-122.1958685, 47.6667342]}",47.6667342,-122.1958685,Sabi,5,startup,1,1,1,1,5,5,5,5
1273,5cd453a1e74b56f50369cbdd,software,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.1158832, 51.5123833]}",51.5123833,-0.1158832,Emoshape,10,startup,1,1,2,24,10,10,22,253
1274,5cd453a1e74b56f50369cbde,web,Washington,USA,2009,"{'type': 'Point', 'coordinates': [-77.0852258, 38.9169394]}",38.9169394,-77.0852258,GrouperEye,3,startup,1,1,1,1,3,3,3,3
1275,5cd453a1e74b56f50369cbdf,software,White Horse Beach,USA,2008,"{'type': 'Point', 'coordinates': [-70.600416, 41.8798535]}",41.8798535,-70.600416,Jumper Networks,20,startup,1,1,1,1,20,20,20,20
1276,5cd453a1e74b56f50369cbe0,web,PUNE,IND,2006,"{'type': 'Point', 'coordinates': [73.829965, 18.5301642]}",18.5301642,73.829965,Evolve Technologies,20,startup,1,1,1,1,20,20,20,20
1277,5cd453a1e74b56f50369cbe1,games_video,Neuss,DEU,2007,"{'type': 'Point', 'coordinates': [6.6906699, 51.1977634]}",51.1977634,6.6906699,LoomTV,10,startup,1,1,1,1,10,10,10,10
1278,5cd453a1e74b56f50369cbe2,web,Chicago,USA,2008,"{'type': 'Point', 'coordinates': [-87.625677, 41.885408]}",41.885408,-87.625677,midVentures,10,startup,1,2,9,12,10,40,107,123
1279,5cd453a1e74b56f50369cbe3,software,Agoura Hills,USA,2005,"{'type': 'Point', 'coordinates': [-118.7445257, 34.142874]}",34.142874,-118.7445257,Appulate,20,startup,1,1,1,3,20,20,20,37
1280,5cd453a1e74b56f50369cbe4,games_video,Cranford,USA,2008,"{'type': 'Point', 'coordinates': [-74.3059546, 40.6569929]}",40.6569929,-74.3059546,Dog Files,3,startup,1,1,1,3,3,3,3,8
1281,5cd453a1e74b56f50369cbe5,web,Pacifica,USA,2008,"{'type': 'Point', 'coordinates': [-122.1235054, 37.4561297]}",37.4561297,-122.1235054,trekaroo,4,startup,1,1,1,1,4,4,4,4
1282,5cd453a1e74b56f50369cbe6,web,Lisboa,PRT,2008,"{'type': 'Point', 'coordinates': [-9.1427493, 38.7509471]}",38.7509471,-9.1427493,Enough Pepper,4,startup,1,2,3,5,4,6,11,71
1283,5cd453a1e74b56f50369cbe7,web,Macomb,USA,2008,"{'type': 'Point', 'coordinates': [-82.9178838, 42.6547932]}",42.6547932,-82.9178838,DooShare,1,startup,1,1,1,1,1,1,1,1
1284,5cd453a1e74b56f50369cbe8,software,Athens,GRC,2006,"{'type': 'Point', 'coordinates': [23.8091477, 38.0474497]}",38.0474497,23.8091477,C2BII,3,startup,1,1,1,1,3,3,3,3
1285,5cd453a1e74b56f50369cbe9,software,Chicago,USA,2007,"{'type': 'Point', 'coordinates': [-87.649563, 41.951198]}",41.951198,-87.649563,doejo,9,startup,1,2,2,2,9,15,15,15
1286,5cd453a1e74b56f50369cbea,web,Mumbai,IND,2006,"{'type': 'Point', 'coordinates': [72.856178, 19.017656]}",19.017656,72.856178,burrp!,40,startup,1,1,1,1,40,40,40,40
1287,5cd453a1e74b56f50369cbeb,games_video,Baltimore,USA,2007,"{'type': 'Point', 'coordinates': [-76.6094997, 39.2949894]}",39.2949894,-76.6094997,SocialRoster,5,startup,1,1,1,2,5,5,5,12
1288,5cd453a1e74b56f50369cbec,games_video,Smithtown,USA,2007,"{'type': 'Point', 'coordinates': [-73.203734, 40.856595]}",40.856595,-73.203734,SocialRoster,5,startup,1,1,1,1,5,5,5,5
1289,5cd453a1e74b56f50369cbed,web,"Washington, D.C.",USA,2008,"{'type': 'Point', 'coordinates': [-77.050052, 38.905242]}",38.905242,-77.050052,Leximo,2,startup,1,1,4,4,2,2,45,45
1290,5cd453a1e74b56f50369cbee,web,Madrid,ESP,2005,"{'type': 'Point', 'coordinates': [-3.6782829, 40.4346935]}",40.4346935,-3.6782829,Gennio,18,startup,1,2,3,4,18,23,29,54
1291,5cd453a1e74b56f50369cbef,software,Amstelveen,NLD,2006,"{'type': 'Point', 'coordinates': [4.8697724, 52.3121338]}",52.3121338,4.8697724,Fanurio Time Tracking,2,startup,1,1,1,1,2,2,2,2
1292,5cd453a1e74b56f50369cbf0,software,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.3979712, 37.7934643]}",37.7934643,-122.3979712,CodeGlide,10,startup,2,9,31,58,35,72,339,634
1293,5cd453a1e74b56f50369cbf1,software,Puerto Madero,ARG,2007,"{'type': 'Point', 'coordinates': [-58.3667319, -34.6070993]}",-34.6070993,-58.3667319,CodeGlide,10,startup,1,1,1,1,10,10,10,10
1294,5cd453a1e74b56f50369cbf2,web,San Francisco,USA,2008,"{'type': 'Point', 'coordinates': [-122.40971, 37.788796]}",37.788796,-122.40971,KODA,15,startup,2,3,23,84,55,62,252,2168
1295,5cd453a1e74b56f50369cbf3,web,New York,USA,2008,"{'type': 'Point', 'coordinates': [-74.0094471, 40.7464969]}",40.7464969,-74.0094471,Jobulous,6,startup,3,4,9,32,11,41,88,371
1296,5cd453a1e74b56f50369cbf4,web,New Orleans,USA,2008,"{'type': 'Point', 'coordinates': [-90.0822015, 29.9739941]}",29.9739941,-90.0822015,KODA,15,startup,1,1,1,1,15,15,15,15
1297,5cd453a1e74b56f50369cbf5,software,Lexington,USA,2007,"{'type': 'Point', 'coordinates': [-71.2344601, 42.4352222]}",42.4352222,-71.2344601,Ginger Software,50,startup,1,1,2,2,50,50,54,54
1298,5cd453a1e74b56f50369cbf6,games_video,Toronto,CAN,2008,"{'type': 'Point', 'coordinates': [-79.386755, 43.670233]}",43.670233,-79.386755,Wisevid,10,startup,4,4,4,5,13,13,13,63
1299,5cd453a1e74b56f50369cbf7,web,Boston,USA,2008,"{'type': 'Point', 'coordinates': [-71.05781, 42.35892]}",42.35892,-71.05781,Jobulous,6,startup,3,3,6,8,46,46,91,116
1300,5cd453a1e74b56f50369cbf8,web,Surry Hills,AUS,2006,"{'type': 'Point', 'coordinates': [150.8705, -33.871118]}",-33.871118,150.8705,Bywave,10,startup,1,1,1,1,10,10,10,10
1301,5cd453a1e74b56f50369cbf9,web,Madrid,ESP,2008,"{'type': 'Point', 'coordinates': [-3.6912754, 40.6070897]}",40.6070897,-3.6912754,Zankyou,15,startup,1,1,1,1,15,15,15,15
1302,5cd453a1e74b56f50369cbfa,web,Levallois Perret,FRA,2008,"{'type': 'Point', 'coordinates': [2.2847419, 48.8921396]}",48.8921396,2.2847419,Zankyou,15,startup,1,2,2,3,15,17,17,27
1303,5cd453a1e74b56f50369cbfb,web,Heeze,NLD,2009,"{'type': 'Point', 'coordinates': [5.5858466, 51.3673409]}",51.3673409,5.5858466,Interacto,2,startup,1,1,1,1,2,2,2,2
1304,5cd453a1e74b56f50369cbfc,web,Marietta,USA,2009,"{'type': 'Point', 'coordinates': [-84.495636, 34.013247]}",34.013247,-84.495636,Asurrent,3,startup,1,1,1,1,3,3,3,3
1305,5cd453a1e74b56f50369cbfd,software,St. Louis,USA,2007,"{'type': 'Point', 'coordinates': [-90.490704, 38.570681]}",38.570681,-90.490704,Electronic Media Publishing,1,startup,1,1,1,1,1,1,1,1
1306,5cd453a1e74b56f50369cbfe,web,paris,FRA,2006,"{'type': 'Point', 'coordinates': [2.4110061, 48.8465603]}",48.8465603,2.4110061,ulike,5,startup,1,1,1,1,5,5,5,5
1307,5cd453a1e74b56f50369cbff,web,Brooktondale,USA,2009,"{'type': 'Point', 'coordinates': [-76.356869, 42.362886]}",42.362886,-76.356869,Ontology2,2,startup,1,1,1,1,2,2,2,2
1308,5cd453a1e74b56f50369cc00,games_video,New York City,USA,2009,"{'type': 'Point', 'coordinates': [-73.976169, 40.727763]}",40.727763,-73.976169,Music For Busy People,3,startup,1,1,3,16,3,3,14,222
1309,5cd453a1e74b56f50369cc01,web,Houston,USA,2008,"{'type': 'Point', 'coordinates': [-95.457796, 29.745861]}",29.745861,-95.457796,TagMyEvent,10,startup,1,1,1,1,10,10,10,10
1310,5cd453a1e74b56f50369cc02,web,Noida,IND,2008,"{'type': 'Point', 'coordinates': [77.3159296, 28.5846875]}",28.5846875,77.3159296,TalentEquity Solutions,5,startup,1,1,1,1,5,5,5,5
1311,5cd453a1e74b56f50369cc03,web,"Figueres, Girona",ESP,2009,"{'type': 'Point', 'coordinates': [2.9608395, 42.2674977]}",42.2674977,2.9608395,alteregoweb,1,startup,1,1,1,1,1,1,1,1
1312,5cd453a1e74b56f50369cc04,web,San Jose,USA,2008,"{'type': 'Point', 'coordinates': [-121.9478049, 37.3218356]}",37.3218356,-121.9478049,AdventureDrop,6,startup,1,2,2,4,6,10,10,50
1313,5cd453a1e74b56f50369cc05,software,North Vancouver,CAN,2008,"{'type': 'Point', 'coordinates': [-123.1172422, 49.2792347]}",49.2792347,-123.1172422,Black Ninja Software,4,startup,1,2,6,10,4,11,76,464
1314,5cd453a1e74b56f50369cc06,web,Flushing,USA,2008,"{'type': 'Point', 'coordinates': [-73.8304895, 40.7609224]}",40.7609224,-73.8304895,CollectiveSys,1,startup,1,1,1,1,1,1,1,1
1315,5cd453a1e74b56f50369cc07,software,Istanbul,TUR,2007,"{'type': 'Point', 'coordinates': [29.003631, 41.043039]}",41.043039,29.003631,Botego,6,startup,1,1,1,2,6,6,6,15
1316,5cd453a1e74b56f50369cc08,software,Bee Cave,USA,2007,"{'type': 'Point', 'coordinates': [-97.96114, 30.298143]}",30.298143,-97.96114,StockNod,8,startup,1,1,1,1,8,8,8,8
1317,5cd453a1e74b56f50369cc09,software,Sarasota,USA,2010,"{'type': 'Point', 'coordinates': [-82.5294065, 27.4081935]}",27.4081935,-82.5294065,kinDragon,1,startup,1,1,1,1,1,1,1,1
1318,5cd453a1e74b56f50369cc0a,web,Chennai,IND,2008,"{'type': 'Point', 'coordinates': [80.2481532, 13.0292742]}",13.0292742,80.2481532,JobsByRef,10,startup,1,1,1,1,10,10,10,10
1319,5cd453a1e74b56f50369cc0b,software,Mount Vernon,USA,2007,"{'type': 'Point', 'coordinates': [-122.1825889, 47.762959]}",47.762959,-122.1825889,ScienceOps,10,startup,1,1,1,1,10,10,10,10
1320,5cd453a1e74b56f50369cc0c,web,Lisbon,PRT,2006,"{'type': 'Point', 'coordinates': [-9.1460977, 38.7445718]}",38.7445718,-9.1460977,Core Factor,5,startup,1,1,5,5,5,5,71,71
1321,5cd453a1e74b56f50369cc0d,software,Portland,USA,2008,"{'type': 'Point', 'coordinates': [-122.8097, 45.5251]}",45.5251,-122.8097,Zapproved,27,startup,1,1,1,1,27,27,27,27
1322,5cd453a1e74b56f50369cc0e,software,Ann Arbor,USA,2008,"{'type': 'Point', 'coordinates': [-83.733276, 42.277416]}",42.277416,-83.733276,Mobiata,14,startup,1,1,3,3,14,14,34,34
1323,5cd453a1e74b56f50369cc0f,web,Lexington,USA,2008,"{'type': 'Point', 'coordinates': [-84.5091102, 38.0488113]}",38.0488113,-84.5091102,FlowMingle,3,startup,1,1,1,1,3,3,3,3
1324,5cd453a1e74b56f50369cc10,web,St. Louis,USA,2009,"{'type': 'Point', 'coordinates': [-90.482766, 38.675833]}",38.675833,-90.482766,CanvasGrafix,2,startup,1,1,1,1,2,2,2,2
1325,5cd453a1e74b56f50369cc11,software,Amsterdam,NLD,2008,"{'type': 'Point', 'coordinates': [4.8864897, 52.3722556]}",52.3722556,4.8864897,Mapplr,2,startup,2,2,6,8,7,7,17,26
1326,5cd453a1e74b56f50369cc12,web,Bierges,BEL,2007,"{'type': 'Point', 'coordinates': [4.5606557, 50.7346803]}",50.7346803,4.5606557,LovelyCharts,1,startup,1,1,1,1,1,1,1,1
1327,5cd453a1e74b56f50369cc13,software,New Boston,USA,2008,"{'type': 'Point', 'coordinates': [-71.672268, 42.942287]}",42.942287,-71.672268,EchoCurrent Software,2,startup,1,1,1,1,2,2,2,2
1328,5cd453a1e74b56f50369cc14,web,Monaghan,IRL,2006,"{'type': 'Point', 'coordinates': [-6.7349233, 54.1239649]}",54.1239649,-6.7349233,BooFly,1,startup,1,1,1,1,1,1,1,1
1329,5cd453a1e74b56f50369cc15,web,Redondo Beach,USA,2005,"{'type': 'Point', 'coordinates': [-118.382327, 33.871901]}",33.871901,-118.382327,Rocket Online Media,2,startup,1,1,1,1,2,2,2,2
1330,5cd453a1e74b56f50369cc16,web,Santa Monica,USA,2008,"{'type': 'Point', 'coordinates': [-118.4818277, 34.0324612]}",34.0324612,-118.4818277,Veebox,3,startup,1,1,1,5,3,3,3,109
1331,5cd453a1e74b56f50369cc17,web,Pleasanton,USA,2008,"{'type': 'Point', 'coordinates': [-121.9009329, 37.6621228]}",37.6621228,-121.9009329,ExpertHub,35,startup,1,1,1,1,35,35,35,35
1332,5cd453a1e74b56f50369cc18,software,Halifax,CAN,2007,"{'type': 'Point', 'coordinates': [-79.3777473, 43.648786]}",43.648786,-79.3777473,Mashup Arts,6,startup,2,4,4,8,9,62,62,124
1333,5cd453a1e74b56f50369cc19,web,Bangalore,IND,2007,"{'type': 'Point', 'coordinates': [77.5557097, 12.9211588]}",12.9211588,77.5557097,Babajob,20,startup,1,1,1,2,20,20,20,25
1334,5cd453a1e74b56f50369cc1a,web,Glen Cove,USA,2009,"{'type': 'Point', 'coordinates': [-72.5196907, 42.3756409]}",42.3756409,-72.5196907,Tinychat,5,startup,1,1,1,1,5,5,5,5
1335,5cd453a1e74b56f50369cc1b,web,Berlin,DEU,2008,"{'type': 'Point', 'coordinates': [7.3554365, 51.4523335]}",51.4523335,7.3554365,studdex,10,startup,1,1,1,1,10,10,10,10
1336,5cd453a1e74b56f50369cc1c,software,Menlo Park,USA,2009,"{'type': 'Point', 'coordinates': [-122.1842112, 37.4513629]}",37.4513629,-122.1842112,Transifex,12,startup,3,6,6,10,20,24,24,64
1337,5cd453a1e74b56f50369cc1d,software,Eden Prairie,USA,2006,"{'type': 'Point', 'coordinates': [-93.401984, 44.864782]}",44.864782,-93.401984,SysTools Software,20,startup,1,1,1,1,20,20,20,20
1338,5cd453a1e74b56f50369cc1e,software,Burlington,USA,2008,"{'type': 'Point', 'coordinates': [-71.204372, 42.487232]}",42.487232,-71.204372,StarWind Software,42,startup,1,2,3,3,42,64,99,99
1339,5cd453a1e74b56f50369cc1f,web,London,GBR,2009,"{'type': 'Point', 'coordinates': [-0.2547278, 51.6214201]}",51.6214201,-0.2547278,LaunchMind,3,startup,1,1,1,1,3,3,3,3
1340,5cd453a1e74b56f50369cc20,web,Palo Alto,USA,2008,"{'type': 'Point', 'coordinates': [-122.1632941, 37.4441726]}",37.4441726,-122.1632941,iCelebrate,3,startup,6,11,19,30,39,52,100,150
1341,5cd453a1e74b56f50369cc21,software,Toronto,CAN,2008,"{'type': 'Point', 'coordinates': [-79.4264794, 43.6366465]}",43.6366465,-79.4264794,Hireglyphics,7,startup,2,2,2,2,25,25,25,25
1342,5cd453a1e74b56f50369cc22,software,Ottawa,CAN,2007,"{'type': 'Point', 'coordinates': [-75.6968256, 45.4160807]}",45.4160807,-75.6968256,Pick Yours Up,3,startup,1,1,2,2,3,3,23,23
1343,5cd453a1e74b56f50369cc23,games_video,Fremont,USA,2010,"{'type': 'Point', 'coordinates': [-122.0780632, 37.5561712]}",37.5561712,-122.0780632,BASH Gaming,25,startup,1,1,1,1,25,25,25,25
1344,5cd453a1e74b56f50369cc24,software,Cary,USA,2008,"{'type': 'Point', 'coordinates': [-78.792841, 35.820177]}",35.820177,-78.792841,Wine by the Bar,1,startup,1,1,1,2,1,1,1,13
1345,5cd453a1e74b56f50369cc25,web,Mountain View,USA,2006,"{'type': 'Point', 'coordinates': [-122.08316, 37.388077]}",37.388077,-122.08316,YOUnite,2,startup,1,1,4,7,2,2,20,48
1346,5cd453a1e74b56f50369cc26,games_video,Los Angeles,USA,2007,"{'type': 'Point', 'coordinates': [-118.3729534, 34.0760614]}",34.0760614,-118.3729534,Blip'd,2,startup,1,1,1,4,2,2,2,20
1347,5cd453a1e74b56f50369cc27,web,Durango,USA,2008,"{'type': 'Point', 'coordinates': [-107.8792679, 37.2859182]}",37.2859182,-107.8792679,Interlaced Systems,6,startup,1,1,1,1,6,6,6,6
1348,5cd453a1e74b56f50369cc28,web,"Kodambakkam, Chennai",IND,2005,"{'type': 'Point', 'coordinates': [80.2156162, 13.0445424]}",13.0445424,80.2156162,dsignz media,25,startup,1,1,1,1,25,25,25,25
1349,5cd453a1e74b56f50369cc29,games_video,,FIN,2008,"{'type': 'Point', 'coordinates': [24.9438568, 60.1659819]}",60.1659819,24.9438568,Dodreams,6,startup,1,2,2,5,6,12,12,50
1350,5cd453a1e74b56f50369cc2a,games_video,Bangalore,IND,2010,"{'type': 'Point', 'coordinates': [77.594376, 12.971606]}",12.971606,77.594376,BASH Gaming,25,startup,3,3,3,5,65,65,65,115
1351,5cd453a1e74b56f50369cc2b,software,London,GBR,2007,"{'type': 'Point', 'coordinates': [-0.11796, 51.5178123]}",51.5178123,-0.11796,FreshNetworks,12,startup,1,1,5,12,12,12,84,200
1352,5cd453a1e74b56f50369cc2c,web,Cary,USA,2007,"{'type': 'Point', 'coordinates': [-78.7865297, 35.8299099]}",35.8299099,-78.7865297,BestThinking,12,startup,1,1,1,2,12,12,12,13
1353,5cd453a1e74b56f50369cc2d,software,Burlingame,USA,2006,"{'type': 'Point', 'coordinates': [-122.340723, 37.589692]}",37.589692,-122.340723,Kalexo,5,startup,1,1,2,5,5,5,10,30
1354,5cd453a1e74b56f50369cc2e,web,Chicago,USA,2008,"{'type': 'Point', 'coordinates': [-87.624333, 41.879535]}",41.879535,-87.624333,Coupon Tweet,12,startup,3,4,6,12,31,37,77,123
1355,5cd453a1e74b56f50369cc2f,web,Palo Alto,USA,2008,"{'type': 'Point', 'coordinates': [-122.159291, 37.443]}",37.443,-122.159291,Purebred Network,3,startup,2,11,23,27,5,58,117,131
1356,5cd453a1e74b56f50369cc30,games_video,New York,USA,2008,"{'type': 'Point', 'coordinates': [-73.9867361, 40.7297485]}",40.7297485,-73.9867361,SwitchGames,3,startup,1,4,8,33,3,16,77,527
1357,5cd453a1e74b56f50369cc31,web,Roswell,USA,2006,"{'type': 'Point', 'coordinates': [-84.361865, 34.030223]}",34.030223,-84.361865,Ockham Research,7,startup,1,1,1,2,7,7,7,8
1358,5cd453a1e74b56f50369cc32,software,Andover,USA,2009,"{'type': 'Point', 'coordinates': [-71.1469003, 42.6751888]}",42.6751888,-71.1469003,AppZero,50,startup,1,1,1,1,50,50,50,50
1359,5cd453a1e74b56f50369cc33,games_video,San Francisco,USA,2012,"{'type': 'Point', 'coordinates': [-122.419204, 37.775196]}",37.775196,-122.419204,Fliggo,2,startup,14,17,22,41,91,1402,1489,1660
1360,5cd453a1e74b56f50369cc34,web,Fullerton,USA,2008,"{'type': 'Point', 'coordinates': [-95.452352, 29.717881]}",29.717881,-95.452352,SeatKarma,2,startup,1,1,1,1,2,2,2,2
1361,5cd453a1e74b56f50369cc35,software,Vancouver,CAN,2005,"{'type': 'Point', 'coordinates': [-123.138565, 49.263588]}",49.263588,-123.138565,Gnomz Software,3,startup,5,5,5,6,18,18,18,21
1362,5cd453a1e74b56f50369cc36,web,San Francisco,USA,2007,"{'type': 'Point', 'coordinates': [-122.403755, 37.796216]}",37.796216,-122.403755,Vanno,9,startup,4,11,27,56,20,58,265,636
1363,5cd453a1e74b56f50369cc37,software,Shaker Heights,USA,2005,"{'type': 'Point', 'coordinates': [-81.5257116, 41.4865099]}",41.4865099,-81.5257116,Monarch Teaching Technologies,15,startup,1,1,1,1,15,15,15,15
